t,Q
1972-08-23,0.881
1972-08-24,0.882
1972-08-25,0.884
1972-08-26,0.886
1972-08-27,0.926
1972-08-28,1.567
1972-08-29,3.298
1972-08-30,1.329
1972-08-31,1.037
1972-09-01,1.012
1972-09-02,0.937
1972-09-03,0.884
1972-09-04,0.902
1972-09-05,0.892
1972-09-06,0.895
1972-09-07,0.869
1972-09-08,0.931
1972-09-09,3.2
1972-09-10,2.254
1972-09-11,1.524
1972-09-12,1.12
1972-09-13,0.984
1972-09-14,1.062
1972-09-15,1.003
1972-09-16,0.893
1972-09-17,0.835
1972-09-18,0.957
1972-09-19,0.967
1972-09-20,1.072
1972-09-21,1.043
1972-09-22,0.949
1972-09-23,0.867
1972-09-24,0.831
1972-09-25,0.845
1972-09-26,0.835
1972-09-27,0.765
1972-09-28,0.742
1972-09-29,0.746
1972-09-30,0.71
1972-10-01,0.748
1972-10-02,0.862
1972-10-03,0.884
1972-10-04,0.823
1972-10-05,0.797
1972-10-06,0.789
1972-10-07,0.769
1972-10-08,0.709
1972-10-09,0.702
1972-10-10,1.33
1972-10-11,1.346
1972-10-12,1.739
1972-10-13,1.219
1972-10-14,1.054
1972-10-15,0.938
1972-10-16,0.846
1972-10-17,0.834
1972-10-18,0.798
1972-10-19,0.799
1972-10-20,0.765
1972-10-21,0.764
1972-10-22,0.72
1972-10-23,0.694
1972-10-24,0.703
1972-10-25,0.734
1972-10-26,0.752
1972-10-27,0.931
1972-10-28,1.064
1972-10-29,0.949
1972-10-30,1.122
1972-10-31,1.019
1972-11-01,0.864
1972-11-02,0.83
1972-11-03,0.797
1972-11-04,0.764
1972-11-05,0.73
1972-11-06,0.785
1972-11-07,0.857
1972-11-08,0.985
1972-11-09,1.172
1972-11-10,1.995
1972-11-11,2.07
1972-11-12,1.596
1972-11-13,2.408
1972-11-14,7.002
1972-11-15,3.053
1972-11-16,9.001
1972-11-17,10.585
1972-11-18,5.419
1972-11-19,8.503
1972-11-20,10.278
1972-11-21,6.018
1972-11-22,4.001
1972-11-23,3.285
1972-11-24,2.934
1972-11-25,2.728
1972-11-26,2.652
1972-11-27,2.576
1972-11-28,2.612
1972-11-29,2.764
1972-11-30,3.534
1972-12-01,3.851
1972-12-02,9.363
1972-12-03,6.043
1972-12-04,7.889
1972-12-05,7.619
1972-12-06,5.502
1972-12-07,6.506
1972-12-08,6.253
1972-12-09,5.477
1972-12-10,8.084
1972-12-11,7.494
1972-12-12,6.879
1972-12-13,15.525
1972-12-14,10.237
1972-12-15,7.583
1972-12-16,7.303
1972-12-17,6.781
1972-12-18,6.083
1972-12-19,5.603
1972-12-20,5.178
1972-12-21,4.801
1972-12-22,4.652
1972-12-23,4.542
1972-12-24,4.431
1972-12-25,4.229
1972-12-26,4.009
1972-12-27,4.332
1972-12-28,5.839
1972-12-29,10.866
1972-12-30,6.423
1972-12-31,5.164
1973-01-01,4.212
1973-01-02,3.739
1973-01-03,3.68
1973-01-04,3.709
1973-01-05,3.738
1973-01-06,3.767
1973-01-07,3.796
1973-01-08,3.324
1973-01-09,3.064
1973-01-10,3.068
1973-01-11,3.072
1973-01-12,3.076
1973-01-13,3.237
1973-01-14,3.688
1973-01-15,6.375
1973-01-16,4.825
1973-01-17,3.95
1973-01-18,3.72
1973-01-19,3.49
1973-01-20,5.102
1973-01-21,5.016
1973-01-22,4.876
1973-01-23,4.783
1973-01-24,4.684
1973-01-25,4.223
1973-01-26,3.956
1973-01-27,9.586
1973-01-28,10.363
1973-01-29,7.466
1973-01-30,6.233
1973-01-31,6.758
1973-02-01,7.16
1973-02-02,6.193
1973-02-03,5.686
1973-02-04,5.333
1973-02-05,5.004
1973-02-06,4.867
1973-02-07,4.713
1973-02-08,4.666
1973-02-09,6.439
1973-02-10,7.207
1973-02-11,6.721
1973-02-12,9.14
1973-02-13,12.06
1973-02-14,10.655
1973-02-15,9.484
1973-02-16,8.249
1973-02-17,7.593
1973-02-18,7.124
