t,Q
1969-12-16,5.107
1969-12-17,6.777
1969-12-18,6.005
1969-12-19,7.471
1969-12-20,6.542
1969-12-21,6.71
1969-12-22,8.626
1969-12-23,6.657
1969-12-24,6.978
1969-12-25,6.633
1969-12-26,5.562
1969-12-27,5.097
1969-12-28,4.699
1969-12-29,4.335
1969-12-30,3.896
1969-12-31,3.674
1970-01-01,3.532
1970-01-02,3.173
1970-01-03,3.01
1970-01-04,3.042
1970-01-05,2.543
1970-01-06,2.307
1970-01-07,2.126
1970-01-08,2.264
1970-01-09,2.859
1970-01-10,2.172
1970-01-11,2.45
1970-01-12,2.377
1970-01-13,3.182
1970-01-14,4.393
1970-01-15,5.401
1970-01-16,4.752
1970-01-17,4.758
1970-01-18,4.797
1970-01-19,4.107
1970-01-20,4.056
1970-01-21,4.168
1970-01-22,4.243
1970-01-23,4.66
1970-01-24,5.154
1970-01-25,5.731
1970-01-26,5.52
1970-01-27,4.945
1970-01-28,4.74
1970-01-29,11.486
1970-01-30,9.842
1970-01-31,7.997
1970-02-01,12.177
1970-02-02,10.716
1970-02-03,9.622
1970-02-04,12.21
1970-02-05,14.037
1970-02-06,10.424
1970-02-07,9.375
1970-02-08,8.262
1970-02-09,7.824
1970-02-10,8.891
1970-02-11,10.89
1970-02-12,15.092
1970-02-13,16.041
1970-02-14,19.412
1970-02-15,13.984
1970-02-16,11.378
1970-02-17,13.544
1970-02-18,10.044
1970-02-19,10.761
1970-02-20,9.295
1970-02-21,8.486
1970-02-22,14.871
1970-02-23,15.732
1970-02-24,13.934
1970-02-25,11.546
1970-02-26,9.495
1970-02-27,7.99
1970-02-28,6.765
1970-03-01,5.937
1970-03-02,5.477
1970-03-03,4.888
1970-03-04,5.042
1970-03-05,4.106
1970-03-06,3.573
1970-03-07,3.714
1970-03-08,4.179
1970-03-09,4.206
1970-03-10,3.261
1970-03-11,3.513
1970-03-12,4.718
1970-03-13,4.049
1970-03-14,3.752
1970-03-15,3.586
1970-03-16,3.44
1970-03-17,3.387
1970-03-18,5.123
1970-03-19,3.551
1970-03-20,3.173
1970-03-21,3.045
1970-03-22,2.944
1970-03-23,2.842
1970-03-24,3.775
1970-03-25,5.446
1970-03-26,3.479
1970-03-27,3.381
1970-03-28,3.229
1970-03-29,3.141
1970-03-30,3.057
1970-03-31,3.8
1970-04-01,3.341
1970-04-02,2.826
1970-04-03,2.611
1970-04-04,2.547
1970-04-05,2.333
1970-04-06,2.551
1970-04-07,2.365
1970-04-08,2.202
1970-04-09,2.31
1970-04-10,2.133
1970-04-11,2.349
1970-04-12,2.942
1970-04-13,2.635
1970-04-14,2.388
1970-04-15,2.229
1970-04-16,2.172
1970-04-17,2.136
1970-04-18,2.235
1970-04-19,2.088
1970-04-20,2.066
1970-04-21,2.31
1970-04-22,2.228
1970-04-23,2.357
1970-04-24,2.202
1970-04-25,2.147
1970-04-26,2.395
1970-04-27,1.999
1970-04-28,1.819
1970-04-29,1.937
1970-04-30,1.854
1970-05-01,1.8
1970-05-02,1.726
1970-05-03,1.663
1970-05-04,1.599
1970-05-05,1.536
1970-05-06,1.567
1970-05-07,1.829
1970-05-08,1.736
1970-05-09,1.528
1970-05-10,1.467
1970-05-11,1.392
1970-05-12,1.289
1970-05-13,1.289
1970-05-14,1.268
1970-05-15,1.185
1970-05-16,1.066
1970-05-17,0.964
1970-05-18,0.88
1970-05-19,0.817
1970-05-20,0.758
1970-05-21,0.719
1970-05-22,0.709
1970-05-23,0.668
1970-05-24,0.64
1970-05-25,0.624
1970-05-26,0.604
1970-05-27,0.566
1970-05-28,0.572
1970-05-29,0.547
1970-05-30,0.567
1970-05-31,0.565
1970-06-01,0.533
1970-06-02,0.5
1970-06-03,0.488
1970-06-04,0.466
1970-06-05,0.452
1970-06-06,0.438
1970-06-07,0.441
1970-06-08,0.456
1970-06-09,0.479
1970-06-10,0.444
1970-06-11,0.437
1970-06-12,0.392
1970-06-13,0.453
1970-06-14,0.504
1970-06-15,0.546
1970-06-16,0.863
1970-06-17,0.932
1970-06-18,0.49
1970-06-19,0.472
1970-06-20,0.497
1970-06-21,0.43
1970-06-22,0.412
1970-06-23,0.494
1970-06-24,0.659
1970-06-25,0.583
1970-06-26,0.465
1970-06-27,0.42
1970-06-28,0.426
1970-06-29,0.427
1970-06-30,0.505
1970-07-01,0.962
1970-07-02,0.528
1970-07-03,0.453
1970-07-04,0.403
1970-07-05,0.402
1970-07-06,0.377
1970-07-07,0.363
1970-07-08,0.456
1970-07-09,0.612
1970-07-10,0.456
1970-07-11,0.457
1970-07-12,0.398
1970-07-13,0.36
1970-07-14,0.353
1970-07-15,0.368
1970-07-16,0.35
1970-07-17,0.333
1970-07-18,0.324
1970-07-19,0.338
1970-07-20,0.383
1970-07-21,0.368
1970-07-22,0.339
1970-07-23,0.325
1970-07-24,0.429
1970-07-25,0.459
1970-07-26,0.418
1970-07-27,0.373
1970-07-28,0.352
1970-07-29,0.423
1970-07-30,0.371
1970-07-31,0.348
1970-08-01,0.32
1970-08-02,0.305
1970-08-03,0.298
1970-08-04,0.365
1970-08-05,0.415
1970-08-06,0.425
1970-08-07,0.509
1970-08-08,0.598
1970-08-09,0.392
1970-08-10,0.365
1970-08-11,0.368
1970-08-12,0.397
1970-08-13,0.388
1970-08-14,0.358
1970-08-15,0.333
1970-08-16,0.549
1970-08-17,0.417
1970-08-18,0.83
1970-08-19,1.031
1970-08-20,1.117
1970-08-21,0.685
1970-08-22,0.595
1970-08-23,0.608
1970-08-24,0.528
1970-08-25,0.496
1970-08-26,0.461
1970-08-27,0.412
1970-08-28,0.394
1970-08-29,0.418
1970-08-30,0.413
1970-08-31,0.386
1970-09-01,0.408
1970-09-02,0.41
1970-09-03,0.498
1970-09-04,0.443
1970-09-05,0.44
1970-09-06,0.439
1970-09-07,0.425
1970-09-08,0.43
1970-09-09,0.715
1970-09-10,0.594
1970-09-11,0.467
1970-09-12,0.852
1970-09-13,0.908
1970-09-14,1.331
1970-09-15,1.212
1970-09-16,3.115
1970-09-17,1.621
1970-09-18,1.168
1970-09-19,1.074
1970-09-20,0.969
1970-09-21,0.892
1970-09-22,0.792
1970-09-23,0.743
1970-09-24,0.65
1970-09-25,0.605
1970-09-26,0.59
1970-09-27,0.603
1970-09-28,0.605
1970-09-29,0.555
1970-09-30,0.631
1970-10-01,0.866
1970-10-02,0.693
1970-10-03,0.614
1970-10-04,0.566
1970-10-05,0.576
1970-10-06,0.728
1970-10-07,0.623
1970-10-08,0.592
1970-10-09,0.566
1970-10-10,0.735
1970-10-11,0.63
1970-10-12,0.558
1970-10-13,0.539
1970-10-14,0.518
1970-10-15,0.51
1970-10-16,0.515
1970-10-17,0.512
1970-10-18,0.499
1970-10-19,0.501
1970-10-20,0.525
1970-10-21,0.527
1970-10-22,0.48
1970-10-23,0.457
1970-10-24,0.451
1970-10-25,0.448
1970-10-26,0.45
1970-10-27,0.463
1970-10-28,0.463
1970-10-29,0.458
1970-10-30,0.453
1970-10-31,0.438
1970-11-01,0.442
1970-11-02,0.543
1970-11-03,0.598
1970-11-04,0.489
1970-11-05,0.541
1970-11-06,0.516
1970-11-07,1.131
1970-11-08,0.737
1970-11-09,0.594
1970-11-10,0.578
1970-11-11,0.553
1970-11-12,0.589
1970-11-13,0.668
1970-11-14,1.692
1970-11-15,1.45
1970-11-16,1.226
1970-11-17,1.94
1970-11-18,6.811
1970-11-19,6.998
1970-11-20,7.121
1970-11-21,7.388
1970-11-22,7.033
1970-11-23,8.941
1970-11-24,6.462
1970-11-25,5.611
1970-11-26,4.713
1970-11-27,4.152
1970-11-28,4.46
1970-11-29,6.047
1970-11-30,4.848
1970-12-01,4.358
1970-12-02,4.068
1970-12-03,4.131
1970-12-04,4.854
1970-12-05,4.22
1970-12-06,3.816
1970-12-07,3.895
1970-12-08,3.465
1970-12-09,3.178
1970-12-10,2.934
1970-12-11,2.787
1970-12-12,3.084
1970-12-13,3.257
1970-12-14,2.745
1970-12-15,2.415
1970-12-16,2.297
1970-12-17,2.225
1970-12-18,2.17
1970-12-19,2.103
1970-12-20,2.023
1970-12-21,1.938
1970-12-22,1.839
1970-12-23,1.997
1970-12-24,4.07
1970-12-25,2.122
1970-12-26,1.994
1970-12-27,2.027
1970-12-28,2.011
1970-12-29,2.222
1970-12-30,2.157
1970-12-31,2.026
1971-01-01,1.888
1971-01-02,2.379
1971-01-03,2.168
1971-01-04,1.927
1971-01-05,2.021
1971-01-06,2.784
1971-01-07,2.697
1971-01-08,3.835
1971-01-09,3.016
1971-01-10,3.045
1971-01-11,3.117
1971-01-12,3.066
1971-01-13,2.943
1971-01-14,2.698
1971-01-15,2.465
1971-01-16,2.523
1971-01-17,2.437
1971-01-18,2.629
1971-01-19,2.897
1971-01-20,3.808
1971-01-21,6.388
1971-01-22,6.919
1971-01-23,14.837
1971-01-24,12.749
1971-01-25,15.306
1971-01-26,17.197
1971-01-27,18.165
1971-01-28,14.979
1971-01-29,12.543
1971-01-30,12.336
1971-01-31,9.408
1971-02-01,7.89
1971-02-02,6.569
1971-02-03,5.763
1971-02-04,5.138
1971-02-05,4.561
1971-02-06,4.083
1971-02-07,3.64
1971-02-08,3.317
1971-02-09,3.087
1971-02-10,2.875
1971-02-11,2.679
1971-02-12,2.469
1971-02-13,2.642
1971-02-14,2.456
1971-02-15,5.686
1971-02-16,4.116
1971-02-17,4.114
1971-02-18,5.022
1971-02-19,6.999
1971-02-20,6.402
1971-02-21,6.233
1971-02-22,5.405
1971-02-23,4.837
1971-02-24,4.391
1971-02-25,4.067
1971-02-26,3.806
1971-02-27,3.554
1971-02-28,3.361
1971-03-01,2.96
1971-03-02,3.349
1971-03-03,2.78
1971-03-04,2.484
1971-03-05,2.285
1971-03-06,2.242
1971-03-07,2.056
1971-03-08,1.96
1971-03-09,1.892
1971-03-10,1.843
1971-03-11,1.73
1971-03-12,1.666
