t,Q
1992-04-16,1.977
1992-04-17,1.855
1992-04-18,1.847
1992-04-19,1.79
1992-04-20,1.718
1992-04-21,1.755
1992-04-22,1.672
1992-04-23,1.828
1992-04-24,1.685
1992-04-25,2.573
1992-04-26,2.537
1992-04-27,2.922
1992-04-28,3.313
1992-04-29,2.666
1992-04-30,2.326
1992-05-01,2.7
1992-05-02,2.309
1992-05-03,2.128
1992-05-04,1.971
1992-05-05,1.817
1992-05-06,1.766
1992-05-07,1.738
1992-05-08,1.71
1992-05-09,1.682
1992-05-10,1.815
1992-05-11,2.072
1992-05-12,1.75
1992-05-13,1.646
1992-05-14,1.475
1992-05-15,1.397
1992-05-16,1.345
1992-05-17,1.294
1992-05-18,1.243
1992-05-19,1.299
1992-05-20,1.279
1992-05-21,1.227
1992-05-22,1.174
1992-05-23,1.122
1992-05-24,1.069
1992-05-25,1.017
1992-05-26,0.975
1992-05-27,0.939
1992-05-28,0.937
1992-05-29,1.007
1992-05-30,1.384
1992-05-31,1.195
1992-06-01,2.032
1992-06-02,1.757
1992-06-03,1.387
1992-06-04,1.22
1992-06-05,1.145
1992-06-06,1.052
1992-06-07,0.992
1992-06-08,0.964
1992-06-09,0.936
1992-06-10,0.875
1992-06-11,0.868
1992-06-12,0.9
1992-06-13,0.849
1992-06-14,0.845
1992-06-15,0.794
1992-06-16,0.834
1992-06-17,0.825
1992-06-18,0.8
1992-06-19,0.772
1992-06-20,0.719
1992-06-21,0.802
1992-06-22,0.833
1992-06-23,0.81
1992-06-24,0.787
1992-06-25,0.741
1992-06-26,0.659
1992-06-27,0.607
1992-06-28,0.584
1992-06-29,0.564
1992-06-30,0.68
1992-07-01,0.799
1992-07-02,0.721
1992-07-03,0.814
1992-07-04,1.037
1992-07-05,1.021
1992-07-06,0.863
1992-07-07,0.754
1992-07-08,0.738
1992-07-09,0.772
1992-07-10,0.772
1992-07-11,0.772
1992-07-12,0.772
1992-07-13,0.772
1992-07-14,0.772
1992-07-15,0.771
1992-07-16,0.762
1992-07-17,0.752
1992-07-18,0.742
1992-07-19,0.732
1992-07-20,0.721
1992-07-21,0.711
1992-07-22,0.701
1992-07-23,0.679
1992-07-24,0.646
1992-07-25,0.615
1992-07-26,0.587
1992-07-27,0.56
1992-07-28,0.542
1992-07-29,0.526
1992-07-30,0.511
1992-07-31,0.496
1992-08-01,0.48
1992-08-02,0.465
1992-08-03,0.449
1992-08-04,0.434
1992-08-05,0.464
1992-08-06,0.504
1992-08-07,0.522
1992-08-08,0.54
1992-08-09,0.554
1992-08-10,0.555
1992-08-11,0.555
1992-08-12,0.555
1992-08-13,0.555
1992-08-14,0.533
1992-08-15,0.403
1992-08-16,0.374
1992-08-17,0.49
1992-08-18,0.454
1992-08-19,0.475
1992-08-20,0.563
1992-08-21,0.6
1992-08-22,0.604
1992-08-23,0.632
1992-08-24,0.957
1992-08-25,1.01
1992-08-26,0.831
1992-08-27,0.683
1992-08-28,0.599
1992-08-29,0.527
1992-08-30,0.906
1992-08-31,1.24
1992-09-01,1.013
1992-09-02,5.401
1992-09-03,3.205
1992-09-04,1.536
1992-09-05,1.0
1992-09-06,1.0
1992-09-07,0.998
1992-09-08,0.96
1992-09-09,0.865
1992-09-10,0.815
1992-09-11,0.785
1992-09-12,0.756
1992-09-13,0.727
1992-09-14,0.7
1992-09-15,0.696
1992-09-16,0.696
1992-09-17,0.696
1992-09-18,0.696
1992-09-19,0.696
1992-09-20,0.696
1992-09-21,0.765
1992-09-22,1.0
1992-09-23,1.0
1992-09-24,1.675
1992-09-25,4.743
1992-09-26,2.875
1992-09-27,3.109
1992-09-28,3.648
1992-09-29,4.361
1992-09-30,4.022
1992-10-01,2.591
1992-10-02,3.225
1992-10-03,2.4
1992-10-04,2.196
1992-10-05,1.992
1992-10-06,1.805
1992-10-07,1.714
1992-10-08,1.666
1992-10-09,1.644
1992-10-10,1.619
1992-10-11,1.594
1992-10-12,1.569
1992-10-13,1.545
1992-10-14,1.525
1992-10-15,1.505
1992-10-16,1.485
1992-10-17,1.465
1992-10-18,1.473
1992-10-19,2.237
1992-10-20,3.297
1992-10-21,2.014
1992-10-22,1.857
1992-10-23,1.794
1992-10-24,1.73
1992-10-25,2.307
1992-10-26,2.715
1992-10-27,3.815
1992-10-28,3.269
1992-10-29,2.825
1992-10-30,2.186
1992-10-31,2.008
1992-11-01,1.969
1992-11-02,4.473
1992-11-03,6.234
1992-11-04,5.384
1992-11-05,3.409
1992-11-06,3.119
1992-11-07,3.137
1992-11-08,3.091
1992-11-09,3.069
1992-11-10,3.799
1992-11-11,6.467
1992-11-12,4.175
1992-11-13,5.686
1992-11-14,7.033
1992-11-15,6.296
1992-11-16,5.46
1992-11-17,5.651
1992-11-18,5.389
1992-11-19,6.414
1992-11-20,5.961
1992-11-21,9.772
1992-11-22,7.808
1992-11-23,6.083
1992-11-24,7.279
1992-11-25,11.096
1992-11-26,15.837
1992-11-27,9.447
1992-11-28,10.332
1992-11-29,10.181
1992-11-30,9.843
1992-12-01,11.187
1992-12-02,19.026
1992-12-03,25.129
1992-12-04,19.803
1992-12-05,16.49
1992-12-06,15.43
1992-12-07,22.195
1992-12-08,17.99
1992-12-09,14.3
1992-12-10,12.828
1992-12-11,11.619
1992-12-12,10.722
1992-12-13,9.898
1992-12-14,9.251
1992-12-15,8.642
1992-12-16,8.287
1992-12-17,7.784
1992-12-18,14.16
1992-12-19,18.632
1992-12-20,9.327
1992-12-21,8.342
1992-12-22,8.178
1992-12-23,7.709
1992-12-24,7.309
1992-12-25,7.039
1992-12-26,6.728
1992-12-27,6.418
1992-12-28,6.197
1992-12-29,6.001
1992-12-30,5.811
1992-12-31,5.621
1993-01-01,5.431
1993-01-02,5.241
1993-01-03,5.051
1993-01-04,5.391
1993-01-05,5.895
1993-01-06,8.542
1993-01-07,6.661
1993-01-08,5.977
1993-01-09,6.024
1993-01-10,8.613
1993-01-11,22.408
1993-01-12,22.568
1993-01-13,17.309
1993-01-14,15.386
1993-01-15,14.078
1993-01-16,12.544
1993-01-17,11.82
1993-01-18,10.875
1993-01-19,9.536
1993-01-20,8.742
1993-01-21,8.909
1993-01-22,8.818
1993-01-23,8.279
1993-01-24,8.223
1993-01-25,7.91
1993-01-26,7.032
1993-01-27,6.672
1993-01-28,6.468
1993-01-29,6.332
1993-01-30,6.091
1993-01-31,5.857
1993-02-01,5.384
1993-02-02,5.051
1993-02-03,5.13
1993-02-04,4.971
1993-02-05,4.797
1993-02-06,4.679
1993-02-07,4.58
1993-02-08,4.481
1993-02-09,4.382
1993-02-10,4.282
1993-02-11,4.183
1993-02-12,4.084
1993-02-13,3.985
1993-02-14,3.886
1993-02-15,3.786
1993-02-16,3.687
1993-02-17,3.588
1993-02-18,3.489
1993-02-19,3.386
1993-02-20,3.302
1993-02-21,3.264
1993-02-22,3.228
1993-02-23,3.192
1993-02-24,3.077
1993-02-25,3.03
1993-02-26,3.07
1993-02-27,3.985
1993-02-28,3.414
1993-03-01,3.249
1993-03-02,3.26
1993-03-03,3.034
