t,Q
1993-01-01,29.83
1993-01-02,27.654
1993-01-03,25.514
1993-01-04,26.276
1993-01-05,29.765
1993-01-06,31.641
1993-01-07,32.941
1993-01-08,32.221
1993-01-09,30.593
1993-01-10,58.519
1993-01-11,180.28
1993-01-12,236.03
1993-01-13,193.94
1993-01-14,154.12
1993-01-15,117.71
1993-01-16,96.66
1993-01-17,85.85
1993-01-18,74.47
1993-01-19,59.68
1993-01-20,52.4
1993-01-21,52.4
1993-01-22,52.97
1993-01-23,49.56
1993-01-24,46.37
1993-01-25,43.07
1993-01-26,36.36
1993-01-27,35.11
1993-01-28,37.72
1993-01-29,36.81
1993-01-30,34.43
1993-01-31,31.29
1993-02-01,29.79
1993-02-02,31.84
1993-02-03,30.89
1993-02-04,28.84
1993-02-05,24.96
1993-02-06,22.342
1993-02-07,20.362
1993-02-08,20.435
1993-02-09,20.463
1993-02-10,19.965
1993-02-11,19.015
1993-02-12,18.29
1993-02-13,17.682
1993-02-14,16.991
1993-02-15,16.154
1993-02-16,15.124
1993-02-17,12.975
1993-02-18,14.088
1993-02-19,13.785
1993-02-20,13.488
1993-02-21,13.191
1993-02-22,12.894
1993-02-23,11.949
1993-02-24,10.859
1993-02-25,11.208
1993-02-26,11.14
1993-02-27,21.383
1993-02-28,18.041
1993-03-01,14.858
1993-03-02,18.383
1993-03-03,17.062
1993-03-04,14.496
1993-03-05,13.164
1993-03-06,12.205
1993-03-07,11.246
1993-03-08,10.585
1993-03-09,10.768
1993-03-10,10.189
1993-03-11,9.065
1993-03-12,9.241
1993-03-13,9.131
1993-03-14,9.549
1993-03-15,10.811
1993-03-16,8.225
1993-03-17,7.94
1993-03-18,7.689
1993-03-19,7.766
1993-03-20,8.534
1993-03-21,7.189
1993-03-22,9.035
1993-03-23,6.461
1993-03-24,7.126
1993-03-25,5.418
1993-03-26,6.389
1993-03-27,6.713
1993-03-28,6.615
1993-03-29,6.75
1993-03-30,7.358
1993-03-31,19.282
1993-04-01,36.943
1993-04-02,19.949
1993-04-03,15.307
1993-04-04,18.943
1993-04-05,39.47
1993-04-06,44.534
1993-04-07,34.134
1993-04-08,30.301
1993-04-09,27.798
1993-04-10,28.479
1993-04-11,53.441
1993-04-12,55.84
1993-04-13,50.528
1993-04-14,46.634
1993-04-15,41.781
1993-04-16,37.116
1993-04-17,32.97
1993-04-18,30.191
1993-04-19,27.544
1993-04-20,25.155
1993-04-21,22.521
1993-04-22,23.66
1993-04-23,44.53
1993-04-24,41.475
1993-04-25,48.244
1993-04-26,35.676
1993-04-27,31.082
1993-04-28,29.342
1993-04-29,28.12
1993-04-30,27.301
1993-05-01,23.738
1993-05-02,20.79
1993-05-03,19.349
1993-05-04,18.172
1993-05-05,16.407
1993-05-06,14.83
1993-05-07,14.151
1993-05-08,14.093
1993-05-09,13.584
1993-05-10,13.437
1993-05-11,13.417
1993-05-12,15.647
1993-05-13,13.107
1993-05-14,12.266
1993-05-15,12.242
1993-05-16,11.235
1993-05-17,12.039
1993-05-18,14.048
1993-05-19,12.239
1993-05-20,11.832
1993-05-21,10.332
1993-05-22,10.204
1993-05-23,9.381
1993-05-24,9.385
1993-05-25,11.309
1993-05-26,17.608
1993-05-27,15.068
1993-05-28,11.993
1993-05-29,10.693
1993-05-30,10.18
1993-05-31,9.929
1993-06-01,9.055
1993-06-02,8.739
1993-06-03,9.229
1993-06-04,8.632
1993-06-05,6.994
1993-06-06,6.373
1993-06-07,6.195
1993-06-08,6.148
1993-06-09,7.517
1993-06-10,8.297
1993-06-11,19.568
1993-06-12,21.144
1993-06-13,18.02
1993-06-14,15.435
1993-06-15,15.984
1993-06-16,12.847
1993-06-17,11.312
1993-06-18,9.91
1993-06-19,8.925
1993-06-20,8.066
1993-06-21,7.257
1993-06-22,6.805
1993-06-23,6.425
1993-06-24,6.123
1993-06-25,5.929
1993-06-26,5.735
1993-06-27,5.541
1993-06-28,5.347
1993-06-29,5.153
1993-06-30,5.062
1993-07-01,5.062
1993-07-02,5.062
1993-07-03,5.06
1993-07-04,4.813
1993-07-05,4.412
1993-07-06,4.111
1993-07-07,3.875
1993-07-08,3.69
1993-07-09,3.656
1993-07-10,3.775
1993-07-11,3.922
1993-07-12,3.715
1993-07-13,3.886
1993-07-14,4.179
1993-07-15,4.473
1993-07-16,4.762
1993-07-17,4.76
1993-07-18,4.364
1993-07-19,4.328
1993-07-20,5.467
1993-07-21,6.22
1993-07-22,5.34
1993-07-23,4.433
1993-07-24,3.993
1993-07-25,3.72
1993-07-26,3.638
1993-07-27,3.638
1993-07-28,3.638
1993-07-29,3.638
1993-07-30,3.591
1993-07-31,3.402
1993-08-01,3.25
1993-08-02,3.107
1993-08-03,2.97
1993-08-04,2.928
1993-08-05,2.92
1993-08-06,2.912
1993-08-07,2.903
1993-08-08,2.815
1993-08-09,2.516
1993-08-10,2.365
1993-08-11,6.007
1993-08-12,3.041
1993-08-13,2.76
1993-08-14,0.761
1993-08-15,2.098
1993-08-16,1.498
1993-08-17,2.448
1993-08-18,2.073
1993-08-19,1.916
1993-08-20,1.775
1993-08-21,1.673
1993-08-22,1.757
1993-08-23,1.907
1993-08-24,2.006
1993-08-25,2.222
1993-08-26,2.281
1993-08-27,2.531
1993-08-28,1.896
1993-08-29,1.799
1993-08-30,1.919
1993-08-31,2.355
1993-09-01,2.902
1993-09-02,2.996
1993-09-03,2.033
1993-09-04,1.776
1993-09-05,1.866
1993-09-06,1.956
