t,Q
1969-11-24,9.35
1969-11-25,6.4
1969-11-26,4.45
1969-11-27,4.1
1969-11-28,4.1
1969-11-29,4.1
1969-11-30,3.76
1969-12-01,3.16
1969-12-02,3.46
1969-12-03,6.4
1969-12-04,8.1
1969-12-05,4.85
1969-12-06,4.1
1969-12-07,4.1
1969-12-08,4.1
1969-12-09,3.46
1969-12-10,3.46
1969-12-11,3.46
1969-12-12,4.85
1969-12-13,4.1
1969-12-14,6.4
1969-12-15,15.6
1969-12-16,11.0
1969-12-17,11.5
1969-12-18,11.0
1969-12-19,11.5
1969-12-20,12.3
1969-12-21,10.6
1969-12-22,16.1
1969-12-23,16.5
1969-12-24,13.1
1969-12-25,16.5
1969-12-26,13.1
1969-12-27,12.3
1969-12-28,11.5
1969-12-29,11.0
1969-12-30,10.2
1969-12-31,10.6
1970-01-01,8.9
1970-01-02,8.35
1970-01-03,8.1
1970-01-04,7.85
1970-01-05,7.55
1970-01-06,7.0
1970-01-07,7.0
1970-01-08,7.0
1970-01-09,10.0
1970-01-10,8.65
1970-01-11,8.1
1970-01-12,8.1
1970-01-13,9.2
1970-01-14,12.4
1970-01-15,12.9
1970-01-16,10.2
1970-01-17,8.65
1970-01-18,8.65
1970-01-19,8.65
1970-01-20,8.65
1970-01-21,8.9
1970-01-22,11.0
1970-01-23,11.3
1970-01-24,10.8
1970-01-25,12.4
1970-01-26,11.0
1970-01-27,9.7
1970-01-28,9.7
1970-01-29,17.2
1970-01-30,23.7
1970-01-31,15.1
1970-02-01,17.8
1970-02-02,19.4
1970-02-03,16.7
1970-02-04,17.2
1970-02-05,19.7
1970-02-06,18.9
1970-02-07,15.6
1970-02-08,15.6
1970-02-09,15.3
1970-02-10,15.6
1970-02-11,18.6
1970-02-12,19.4
1970-02-13,20.5
1970-02-14,22.1
1970-02-15,19.7
1970-02-16,17.2
1970-02-17,18.0
1970-02-18,18.6
1970-02-19,16.7
1970-02-20,16.7
1970-02-21,16.2
1970-02-22,15.9
1970-02-23,19.4
1970-02-24,19.4
1970-02-25,16.7
1970-02-26,15.6
1970-02-27,14.5
1970-02-28,13.7
1970-03-01,12.9
1970-03-02,11.3
1970-03-03,11.0
1970-03-04,11.6
1970-03-05,12.1
1970-03-06,10.8
1970-03-07,10.8
1970-03-08,11.0
1970-03-09,11.3
1970-03-10,10.0
1970-03-11,9.2
1970-03-12,10.2
1970-03-13,10.2
1970-03-14,9.2
1970-03-15,8.65
1970-03-16,8.35
1970-03-17,7.85
1970-03-18,9.45
1970-03-19,8.65
1970-03-20,7.85
1970-03-21,7.55
1970-03-22,7.55
1970-03-23,7.3
1970-03-24,7.85
1970-03-25,11.0
1970-03-26,9.7
1970-03-27,7.85
1970-03-28,7.55
1970-03-29,7.3
1970-03-30,7.3
1970-03-31,7.0
1970-04-01,7.55
1970-04-02,6.75
1970-04-03,6.5
1970-04-04,6.5
1970-04-05,6.2
1970-04-06,5.95
1970-04-07,6.2
1970-04-08,5.95
1970-04-09,5.95
1970-04-10,5.95
1970-04-11,5.95
1970-04-12,7.0
1970-04-13,7.85
1970-04-14,6.75
1970-04-15,6.2
1970-04-16,5.65
1970-04-17,5.4
1970-04-18,5.4
1970-04-19,5.15
1970-04-20,5.15
1970-04-21,5.4
1970-04-22,5.4
1970-04-23,5.4
1970-04-24,5.65
1970-04-25,5.95
1970-04-26,6.75
1970-04-27,5.4
1970-04-28,4.86
1970-04-29,4.86
1970-04-30,4.59
1970-05-01,4.32
1970-05-02,4.32
1970-05-03,4.05
1970-05-04,4.59
1970-05-05,3.78
1970-05-06,3.78
1970-05-07,4.32
1970-05-08,4.59
1970-05-09,3.78
1970-05-10,3.78
1970-05-11,3.51
1970-05-12,3.51
1970-05-13,3.24
1970-05-14,3.24
