t,Q
1969-10-12,0.311
1969-10-13,0.324
1969-10-14,0.32
1969-10-15,0.314
1969-10-16,0.306
1969-10-17,0.298
1969-10-18,0.297
1969-10-19,0.292
1969-10-20,0.283
1969-10-21,0.293
1969-10-22,0.303
1969-10-23,0.302
1969-10-24,0.294
1969-10-25,0.299
1969-10-26,0.3
1969-10-27,0.298
1969-10-28,0.298
1969-10-29,0.295
1969-10-30,0.293
1969-10-31,0.287
1969-11-01,0.282
1969-11-02,0.28
1969-11-03,0.28
1969-11-04,0.278
1969-11-05,0.275
1969-11-06,0.333
1969-11-07,1.906
1969-11-08,0.574
1969-11-09,1.09
1969-11-10,0.78
1969-11-11,0.61
1969-11-12,0.965
1969-11-13,0.752
1969-11-14,0.7
1969-11-15,0.715
1969-11-16,1.138
1969-11-17,1.286
1969-11-18,1.094
1969-11-19,0.655
1969-11-20,0.664
1969-11-21,1.934
1969-11-22,1.506
1969-11-23,1.797
1969-11-24,1.538
1969-11-25,1.091
1969-11-26,0.938
1969-11-27,0.895
1969-11-28,0.96
1969-11-29,0.902
1969-11-30,0.846
1969-12-01,0.827
1969-12-02,0.83
1969-12-03,1.27
1969-12-04,1.12
1969-12-05,0.877
1969-12-06,0.948
1969-12-07,0.886
1969-12-08,0.867
1969-12-09,0.823
1969-12-10,0.809
1969-12-11,0.812
1969-12-12,1.006
1969-12-13,0.853
1969-12-14,2.598
1969-12-15,2.534
1969-12-16,1.869
1969-12-17,2.468
1969-12-18,1.934
1969-12-19,2.362
1969-12-20,2.092
1969-12-21,2.294
1969-12-22,3.838
1969-12-23,2.521
1969-12-24,2.833
1969-12-25,2.971
1969-12-26,2.531
1969-12-27,2.45
1969-12-28,2.409
1969-12-29,2.35
1969-12-30,2.29
1969-12-31,2.119
1970-01-01,1.702
1970-01-02,1.656
1970-01-03,1.593
1970-01-04,1.568
1970-01-05,1.495
1970-01-06,1.399
1970-01-07,1.341
1970-01-08,1.654
1970-01-09,2.229
1970-01-10,1.57
1970-01-11,1.717
1970-01-12,1.486
1970-01-13,1.709
1970-01-14,2.066
1970-01-15,2.06
1970-01-16,1.568
1970-01-17,1.602
1970-01-18,1.99
1970-01-19,1.684
1970-01-20,1.824
1970-01-21,1.971
1970-01-22,2.12
1970-01-23,2.586
1970-01-24,2.965
1970-01-25,2.942
1970-01-26,2.422
1970-01-27,2.335
1970-01-28,2.483
1970-01-29,9.461
1970-01-30,7.201
1970-01-31,6.193
1970-02-01,9.912
1970-02-02,7.866
1970-02-03,7.348
1970-02-04,8.732
1970-02-05,9.283
1970-02-06,6.877
1970-02-07,6.585
1970-02-08,6.311
1970-02-09,5.988
1970-02-10,6.18
1970-02-11,6.594
1970-02-12,8.946
1970-02-13,8.267
1970-02-14,7.905
1970-02-15,7.058
1970-02-16,7.481
1970-02-17,9.247
1970-02-18,7.201
1970-02-19,7.073
1970-02-20,6.497
1970-02-21,6.3
1970-02-22,7.251
1970-02-23,7.123
1970-02-24,5.452
1970-02-25,4.809
1970-02-26,4.52
1970-02-27,4.094
1970-02-28,3.74
1970-03-01,3.546
1970-03-02,3.451
1970-03-03,3.277
1970-03-04,3.439
1970-03-05,3.049
1970-03-06,2.73
1970-03-07,2.808
1970-03-08,2.812
1970-03-09,2.611
1970-03-10,2.309
1970-03-11,2.248
1970-03-12,2.451
1970-03-13,2.139
1970-03-14,1.995
1970-03-15,1.852
1970-03-16,1.793
1970-03-17,1.748
1970-03-18,2.285
1970-03-19,1.764
1970-03-20,1.637
1970-03-21,1.601
1970-03-22,1.581
1970-03-23,1.564
1970-03-24,2.103
1970-03-25,2.896
1970-03-26,1.762
1970-03-27,1.637
1970-03-28,1.553
1970-03-29,1.523
1970-03-30,1.526
1970-03-31,1.839
1970-04-01,1.629
1970-04-02,1.517
1970-04-03,1.48
1970-04-04,1.455
1970-04-05,1.389
1970-04-06,1.453
1970-04-07,1.416
1970-04-08,1.372
1970-04-09,1.362
1970-04-10,1.354
1970-04-11,1.363
1970-04-12,1.558
1970-04-13,1.432
1970-04-14,1.365
1970-04-15,1.315
1970-04-16,1.255
1970-04-17,1.209
1970-04-18,1.178
1970-04-19,1.141
1970-04-20,1.084
1970-04-21,1.108
1970-04-22,1.126
1970-04-23,1.175
1970-04-24,1.245
1970-04-25,1.319
1970-04-26,1.319
1970-04-27,1.166
1970-04-28,1.097
1970-04-29,1.069
1970-04-30,1.059
1970-05-01,1.021
