t,Q
1970-01-29,15.264
1970-01-30,22.887
1970-01-31,10.985
1970-02-01,11.762
1970-02-02,11.981
1970-02-03,9.937
1971-01-24,11.605
1971-01-25,14.695
1971-01-26,14.462
1971-01-27,15.625
1971-01-28,9.203
1971-01-29,7.176
1971-01-30,8.471
1971-01-31,6.409
1971-02-01,5.281
1971-02-02,4.538
1971-02-03,4.335
1971-02-04,4.168
1971-02-05,3.956
1971-02-06,3.863
1971-02-07,3.813
1971-02-08,3.764
1971-02-09,3.714
1971-02-10,3.664
1971-02-11,3.614
1971-02-12,3.565
1971-02-13,3.515
1971-02-14,3.465
1971-02-15,3.415
1971-02-16,3.365
1971-02-17,3.316
1971-02-18,3.266
1971-02-19,3.223
1971-02-20,3.182
1971-02-21,3.142
1971-02-22,3.102
1971-02-23,3.062
1971-02-24,3.021
1971-02-25,2.998
1971-02-26,2.979
1971-02-27,3.023
1971-02-28,3.275
1971-03-01,3.107
1971-03-02,3.211
1971-03-03,3.256
1971-03-04,2.865
1971-03-05,2.516
1971-03-06,2.389
1971-03-07,2.313
1971-03-08,2.238
1971-03-09,2.216
1971-03-10,2.119
1971-03-11,2.065
1971-03-12,1.948
1971-03-13,1.846
1971-03-14,1.973
1971-03-15,2.442
1971-03-16,2.311
1971-03-17,3.806
1971-03-18,10.688
1971-03-19,11.4
1971-03-20,5.959
1971-03-21,5.138
1971-03-22,3.72
1971-03-23,3.164
1971-03-24,2.951
1971-03-25,3.036
1971-03-26,3.79
1971-03-27,3.537
1971-03-28,2.956
1971-03-29,2.935
1971-03-30,2.923
1971-03-31,2.777
1971-04-01,2.682
1971-04-02,2.971
1971-04-03,3.714
1971-04-04,3.22
1971-04-05,2.946
1971-04-06,2.842
1971-04-07,2.759
1971-04-08,2.77
1971-04-09,2.994
1971-04-10,2.953
1971-04-11,2.399
1971-04-12,2.057
1971-04-13,1.921
1971-04-14,1.866
1971-04-15,1.773
1971-04-16,1.72
1971-04-17,1.687
1971-04-18,1.524
1971-04-19,1.488
1971-04-20,1.461
1971-04-21,1.42
1971-04-22,1.456
1971-04-23,2.423
1971-04-24,2.597
1971-04-25,2.008
1971-04-26,3.165
1971-04-27,3.88
1971-04-28,2.453
1971-04-29,1.915
1971-04-30,1.653
1971-05-01,1.596
1971-05-02,1.56
1971-05-03,1.503
1971-05-04,1.477
1971-05-05,1.444
1971-05-06,1.454
1971-05-07,1.441
1971-05-08,1.372
1971-05-09,1.17
1971-05-10,1.249
1971-05-11,1.31
1971-05-12,1.258
1971-05-13,1.111
1971-05-14,1.134
1971-05-15,1.102
1971-05-16,1.759
1971-05-17,2.037
1971-05-18,1.424
1971-05-19,1.221
1971-05-20,1.211
1971-05-21,1.272
1971-05-22,1.156
1971-05-23,1.502
1971-05-24,1.566
1971-05-25,2.092
1971-05-26,1.481
1971-05-27,1.327
1971-05-28,1.372
1971-05-29,1.445
1971-05-30,1.721
1971-05-31,2.202
1971-06-01,1.564
1971-06-02,1.282
1971-06-03,1.086
1971-06-04,1.198
1971-06-05,1.267
1971-06-06,1.073
1971-06-07,1.025
1971-06-08,0.967
1971-06-09,0.912
1971-06-10,0.959
1971-06-11,0.981
1971-06-12,1.075
1971-06-13,1.048
1971-06-14,1.146
1971-06-15,1.128
1971-06-16,1.006
1971-06-17,0.929
1971-06-18,0.945
1971-06-19,0.938
1971-06-20,0.991
1971-06-21,0.908
1971-06-22,0.857
1971-06-23,0.807
1971-06-24,0.787
1971-06-25,0.762
1971-06-26,0.761
1971-06-27,0.726
1971-06-28,0.735
1971-06-29,0.746
1971-06-30,0.742
1971-07-01,0.93
1971-07-02,1.187
1971-07-03,1.199
1971-07-04,1.288
1971-07-05,1.298
1971-07-06,1.307
1971-07-07,1.329
1971-07-08,1.309
1971-07-09,1.309
1971-07-10,1.158
1971-07-11,0.745
1971-07-12,0.858
1971-07-13,0.923
1971-07-14,0.697
1971-07-15,0.679
1971-07-16,0.654
1971-07-17,0.637
1971-07-18,0.668
1971-07-19,0.674
1971-07-20,0.674
1971-07-21,0.686
1971-07-22,0.676
1971-07-23,0.675
1971-07-24,0.694
1971-07-25,0.789
1971-07-26,0.764
1971-07-27,0.984
1971-07-28,0.845
1971-07-29,0.742
1971-07-30,0.671
1971-07-31,0.653
1971-08-01,0.668
1971-08-02,0.671
1971-08-03,0.674
1971-08-04,0.821
1971-08-05,1.035
1971-08-06,1.166
1971-08-07,0.982
1971-08-08,0.912
1971-08-09,0.882
1971-08-10,0.87
1971-08-11,0.808
1971-08-12,0.76
1971-08-13,0.848
1971-08-14,1.158
1971-08-15,1.105
1971-08-16,0.974
1971-08-17,0.91
1971-08-18,0.899
1971-08-19,0.89
1971-08-20,0.781
1971-08-21,0.698
1971-08-22,0.704
1971-08-23,0.692
1971-08-24,0.709
1971-08-25,0.694
1971-08-26,0.662
1971-08-27,0.615
1971-08-28,0.596
1971-08-29,0.57
1971-08-30,0.534
1971-08-31,0.49
1971-09-01,0.442
1971-09-02,0.393
1971-09-03,0.449
1971-09-04,0.476
1971-09-05,0.482
1971-09-06,0.463
1971-09-07,0.445
1971-09-08,0.426
1971-09-09,0.407
1971-09-10,0.389
1971-09-11,0.372
1971-09-12,0.369
1971-09-13,0.368
1971-09-14,0.365
1971-09-15,0.361
1971-09-16,0.356
1971-09-17,0.349
1971-09-18,0.35
1971-09-19,0.401
1971-09-20,0.436
1971-09-21,0.459
1971-09-22,0.463
1971-09-23,0.427
1971-09-24,0.401
1971-09-25,0.373
1971-09-26,0.361
1971-09-27,0.352
1971-09-28,0.344
1971-09-29,0.335
1971-09-30,0.326
1971-10-01,0.317
1971-10-02,0.308
1971-10-03,0.299
1971-10-04,0.29
1971-10-05,0.282
1971-10-06,0.273
1971-10-07,0.264
1971-10-08,0.255
1971-10-09,0.215
1971-10-10,0.211
1971-10-11,0.206
1971-10-12,0.236
1971-10-13,0.224
1971-10-14,0.252
1971-10-15,0.235
1971-10-16,0.241
1971-10-17,0.316
1971-10-18,0.342
1971-10-19,0.456
1971-10-20,0.649
1971-10-21,0.723
1971-10-22,0.535
1971-10-23,0.477
1971-10-24,0.423
1971-10-25,0.383
1971-10-26,0.356
1971-10-27,0.342
1971-10-28,0.301
1971-10-29,0.247
1971-10-30,0.444
1971-10-31,0.322
1971-11-01,0.263
1971-11-02,0.153
1971-11-03,0.127
1971-11-04,0.162
1971-11-05,0.172
1971-11-06,0.195
1971-11-07,0.345
1971-11-08,0.329
1971-11-09,0.45
1971-11-10,0.552
1971-11-11,0.438
1971-11-12,0.323
1971-11-13,0.392
1971-11-14,0.338
1971-11-15,0.464
1971-11-16,0.342
1971-11-17,0.246
1971-11-18,0.277
1971-11-19,0.527
1971-11-20,0.659
1971-11-21,1.067
1971-11-22,1.463
1971-11-23,1.034
1971-11-24,2.062
1971-11-25,1.609
1971-11-26,1.065
1971-11-27,0.861
1971-11-28,2.021
1971-11-29,2.067
1971-11-30,4.473
1971-12-01,5.37
1971-12-02,3.8
1971-12-03,4.135
1971-12-04,2.317
1971-12-05,1.3
1971-12-06,1.105
1971-12-07,0.936
1971-12-08,0.869
1971-12-09,0.82
1971-12-10,0.788
1971-12-11,0.783
1971-12-12,0.748
1971-12-13,0.715
1971-12-14,0.793
1971-12-15,0.635
1971-12-16,0.613
1971-12-17,0.663
1971-12-18,0.65
1971-12-19,0.821
1971-12-20,1.678
1971-12-21,1.17
1971-12-22,0.87
1971-12-23,1.042
1971-12-24,1.073
1971-12-25,0.865
1971-12-26,0.793
1971-12-27,1.217
1971-12-28,2.347
1971-12-29,1.417
1971-12-30,0.992
1971-12-31,0.916
1972-01-01,0.881
1972-01-02,0.896
1972-01-03,1.108
1972-01-04,1.06
1972-01-05,1.189
1972-01-06,0.949
1972-01-07,0.87
1972-01-08,1.021
1972-01-09,0.906
1972-01-10,0.947
1972-01-11,7.481
1972-01-12,10.813
1972-01-13,6.776
1972-01-14,6.745
1972-01-15,4.794
1972-01-16,7.177
1972-01-17,6.292
1972-01-18,3.49
1972-01-19,3.648
1972-01-20,3.765
1972-01-21,3.024
1972-01-22,2.677
1972-01-23,2.508
1972-01-24,3.435
1972-01-25,3.795
1972-01-26,6.438
1972-01-27,6.741
1972-01-28,4.676
1972-01-29,3.51
1972-01-30,3.028
1972-01-31,2.677
1972-02-01,3.303
1972-02-02,5.023
1972-02-03,6.651
1972-02-04,8.405
1972-02-05,7.818
1972-02-06,6.558
1972-02-07,4.855
1972-02-08,5.069
1972-02-09,6.631
1972-02-10,5.122
1972-02-11,6.754
1972-02-12,7.847
1972-02-13,17.079
1972-02-14,17.157
1972-02-15,7.686
1972-02-16,7.695
1972-02-17,5.9
1972-02-18,6.878
1972-02-19,6.674
1972-02-20,5.174
1972-02-21,4.551
1972-02-22,4.285
1972-02-23,4.19
1972-02-24,3.869
1972-02-25,3.653
1972-02-26,3.348
1972-02-27,3.395
1972-02-28,3.352
1972-02-29,3.339
1972-03-01,3.33
1972-03-02,3.138
1972-03-03,3.622
1972-03-04,6.224
1972-03-05,8.198
1972-03-06,6.889
1972-03-07,7.902
1972-03-08,7.93
1972-03-09,5.026
1972-03-10,4.348
1972-03-11,4.037
1972-03-12,3.88
1972-03-13,3.719
1972-03-14,3.608
1972-03-15,3.545
1972-03-16,3.309
1972-03-17,3.105
1972-03-18,2.962
1972-03-19,2.767
1972-03-20,2.603
1972-03-21,2.491
1972-03-22,2.648
1972-03-23,2.507
1972-03-24,2.316
1972-03-25,2.205
1972-03-26,3.054
1972-03-27,3.154
1972-03-28,2.802
1972-03-29,2.216
1972-03-30,2.044
1972-03-31,2.052
1972-04-01,1.975
1972-04-02,1.861
1972-04-03,1.785
1972-04-04,2.694
1972-04-05,3.215
1972-04-06,3.246
1972-04-07,3.535
1972-04-08,3.121
1972-04-09,4.361
1972-04-10,4.26
1972-04-11,4.409
1972-04-12,4.543
1972-04-13,3.397
1972-04-14,3.883
1972-04-15,3.779
1972-04-16,2.804
1972-04-17,2.49
1972-04-18,2.249
1972-04-19,2.077
1972-04-20,1.954
1972-04-21,2.019
1972-04-22,2.011
1972-04-23,1.98
1972-04-24,1.838
1972-04-25,1.718
1972-04-26,1.612
1972-04-27,1.598
1972-04-28,1.558
1972-04-29,1.903
1972-04-30,3.508
1972-05-01,2.83
1972-05-02,2.065
1972-05-03,1.917
1972-05-04,1.749
1972-05-05,3.322
1972-05-06,5.979
1972-05-07,4.386
1972-05-08,2.727
1972-05-09,2.449
1972-05-10,3.259
1972-05-11,3.108
1972-05-12,3.256
1972-05-13,3.545
1972-05-14,2.888
1972-05-15,2.197
1972-05-16,1.932
1972-05-17,1.808
1972-05-18,1.754
1972-05-19,1.691
1972-05-20,1.62
1972-05-21,1.631
1972-05-22,1.651
1972-05-23,1.846
1972-05-24,3.208
1972-05-25,3.257
1972-05-26,3.043
1972-05-27,2.762
1972-05-28,2.07
1972-05-29,1.907
1972-05-30,1.826
1972-05-31,1.677
1972-06-01,1.724
1972-06-02,2.844
1972-06-03,2.599
1972-06-04,3.714
1972-06-05,6.143
1972-06-06,5.726
1972-06-07,4.334
1972-06-08,3.506
1972-06-09,2.681
1972-06-10,2.634
1972-06-11,2.439
1972-06-12,2.272
1972-06-13,2.221
1972-06-14,2.325
1972-06-15,2.117
1972-06-16,1.799
1972-06-17,1.653
1972-06-18,1.624
1972-06-19,1.77
1972-06-20,1.792
1972-06-21,1.669
1972-06-22,1.524
1972-06-23,1.436
1972-06-24,1.423
1972-06-25,1.419
1972-06-26,1.371
1972-06-27,1.459
1972-06-28,1.479
1972-06-29,1.395
1972-06-30,1.326
1972-07-01,1.313
1972-07-02,1.355
1972-07-03,1.267
1972-07-04,1.354
1972-07-05,1.24
1972-07-06,1.167
1972-07-07,1.101
1972-07-08,1.044
1972-07-09,1.034
1972-07-10,0.953
1972-07-11,0.936
1972-07-12,0.861
1972-07-13,0.874
1972-07-14,0.683
1972-07-15,0.69
1972-07-16,0.713
1972-07-17,0.708
1972-07-18,0.734
1972-07-19,0.899
1972-07-20,0.953
1972-07-21,0.731
1972-07-22,0.709
1972-07-23,0.743
1972-07-24,1.041
1972-07-25,0.999
1972-07-26,0.763
1972-07-27,0.693
1972-07-28,0.607
1972-07-29,0.583
1972-07-30,0.488
1972-07-31,0.578
1972-08-01,0.627
1972-08-02,0.737
1972-08-03,0.844
1972-08-04,0.712
1972-08-05,0.631
1972-08-06,0.664
1972-08-07,0.631
1972-08-08,0.784
1972-08-09,0.969
1972-08-10,0.726
1972-08-11,0.62
1972-08-12,0.562
1972-08-13,0.514
1972-08-14,0.594
1972-08-15,0.557
1972-08-16,0.512
1972-08-17,0.584
1972-08-18,0.508
1972-08-19,0.497
1972-08-20,0.443
1972-08-21,0.425
1972-08-22,0.374
1972-08-23,0.361
1972-08-24,0.334
1972-08-25,0.358
1972-08-26,0.378
1972-08-27,0.41
1972-08-28,0.463
1972-08-29,0.431
1972-08-30,0.443
1972-08-31,0.442
1972-09-01,0.39
1972-09-02,0.388
1972-09-03,0.345
1972-09-04,0.579
1972-09-05,1.748
1972-09-06,1.042
1972-09-07,0.629
1972-09-08,0.573
1972-09-09,1.693
1972-09-10,3.491
1972-09-11,2.152
1972-09-12,1.097
1972-09-13,0.849
1972-09-14,0.795
1972-09-15,0.784
1972-09-16,0.74
1972-09-17,0.691
1972-09-18,0.702
1972-09-19,0.702
1972-09-20,0.746
1972-09-21,0.731
1972-09-22,0.627
1972-09-23,0.591
1972-09-24,0.498
1972-09-25,0.394
1972-09-26,0.44
1972-09-27,0.383
1972-09-28,0.349
1972-09-29,0.343
1972-09-30,0.346
1972-10-01,0.35
1972-10-02,0.402
1972-10-03,0.491
1972-10-04,0.471
1972-10-05,0.448
1972-10-06,0.371
1972-10-07,0.425
1972-10-08,0.431
1972-10-09,0.4
1972-10-10,0.834
1972-10-11,1.883
1972-10-12,1.418
1972-10-13,0.993
1972-10-14,0.783
1972-10-15,0.764
1972-10-16,0.646
1972-10-17,0.621
1972-10-18,0.582
1972-10-19,0.55
1972-10-20,0.5
1972-10-21,0.533
1972-10-22,0.418
1972-10-23,0.427
1972-10-24,0.424
1972-10-25,0.421
1972-10-26,0.4
1972-10-27,0.531
1972-10-28,0.845
1972-10-29,0.791
1972-10-30,1.293
1972-10-31,2.226
1972-11-01,1.375
1972-11-02,1.089
1972-11-03,0.827
1972-11-04,0.765
1972-11-05,0.75
1972-11-06,0.738
1972-11-07,0.736
